Incident_ID,Call_Received_Time,Dispatch_Time,Unit_Enroute_Time,Arrival_Time,Dispatch_Delay_min,Travel_Time_min,Response_Time_min,Exceeded_8min_SLA,Latitude,Longitude,Zone,Incident_Type,Severity_Level,Priority,Station_ID,Unit_ID,Distance_Covered_km,Outcome,Hour_of_Day,Day_of_Week,Is_Peak_Hour,response_time_min,travel_time_min,priority,unit_status,station_id,vehicle_id
INC-2024-00757,08-05-2024 13:51,08-05-2024 13:55,08-05-2024 13:55,08-05-2024 13:59,4,4,8.5,Yes,18.519851,73.830633,Shivajinagar,Rescue,2,Medium,FS-01,UNIT-007,3.46,Extinguished,13,Wednesday,No,4.5,3.42443609,Medium,busy,7,V756
INC-2023-00758,30-10-2023 21:47,30-10-2023 21:49,30-10-2023 21:50,30-10-2023 21:58,2.3,8.2,11.6,Yes,18.551023,73.870945,Viman Nagar,Medical Emergency,3,High,FS-04,UNIT-018,5.56,Extinguished,21,Monday,No,9.3,7.447141087,Low,out_of_service,3,V757
INC-2023-00759,13-12-2023 23:51,13-12-2023 23:54,13-12-2023 23:54,14-12-2023 00:02,3,8,11.6,Yes,18.551683,73.909114,Wagholi,Structure Fire,3,High,FS-01,UNIT-011,5.51,Extinguished,23,Wednesday,No,8.6,6.206576343,High,out_of_service,3,V758
INC-2023-00760,28-04-2023 15:29,28-04-2023 15:31,28-04-2023 15:32,28-04-2023 15:39,2.6,7.4,10.9,Yes,18.541432,73.8443,Shivajinagar,Structure Fire,3,High,FS-03,UNIT-026,5.45,Controlled,15,Friday,No,8.3,6.618231457,High,enroute,4,V759
INC-2023-00761,19-03-2023 12:09,19-03-2023 12:11,19-03-2023 12:11,19-03-2023 12:19,2.2,7.4,10.3,Yes,18.474692,73.8015,Katraj,Medical Emergency,3,High,FS-01,UNIT-028,6.31,Extinguished,12,Sunday,No,8.1,6.819520764,Low,available,8,V760
INC-2023-00762,20-08-2023 14:55,20-08-2023 14:57,20-08-2023 14:58,20-08-2023 15:00,2.6,2.5,5.5,No,18.508472,73.865703,Shivajinagar,Structure Fire,3,High,FS-05,UNIT-010,2.26,Extinguished,14,Sunday,No,2.9,2.307880977,High,available,2,V761
INC-2024-00763,23-11-2024 20:46,23-11-2024 20:47,23-11-2024 20:47,23-11-2024 20:51,1.4,4,5.7,No,18.482243,73.904121,Hadapsar,Medical Emergency,3,High,FS-02,UNIT-007,2.75,Patient Stabilized,20,Saturday,No,4.3,3.392349132,Low,busy,1,V762
INC-2024-00764,21-11-2024 22:25,21-11-2024 22:28,21-11-2024 22:29,21-11-2024 22:36,3.5,6.8,11,Yes,18.505861,73.804417,Kothrud,Medical Emergency,3,High,FS-03,UNIT-022,3.43,Extinguished,22,Thursday,No,7.5,6.515405619,Low,out_of_service,1,V763
INC-2024-00765,24-07-2024 08:23,24-07-2024 08:24,24-07-2024 08:25,24-07-2024 08:32,1.7,7.2,9.6,Yes,18.559705,73.878501,Wagholi,Wildland Fire,3,High,FS-01,UNIT-020,4.17,Extinguished,8,Wednesday,Yes,7.9,6.91516615,High,enroute,6,V764
INC-2023-00766,03-04-2023 09:50,03-04-2023 09:53,03-04-2023 09:54,03-04-2023 10:07,3.1,13.3,17.6,Yes,18.508812,73.855831,Shivajinagar,Road Accident,2,Medium,FS-01,UNIT-013,10.53,Contained,9,Monday,Yes,14.5,10.21925509,Low,enroute,1,V765
INC-2024-00767,09-02-2024 21:00,09-02-2024 21:02,09-02-2024 21:03,09-02-2024 21:13,2.4,10,13.8,Yes,18.510188,73.858061,Shivajinagar,Vehicle Fire,2,Medium,FS-06,UNIT-005,6.32,Patient Stabilized,21,Friday,No,11.4,9.788468342,High,enroute,3,V766
INC-2023-00768,28-09-2023 02:34,28-09-2023 02:37,28-09-2023 02:38,28-09-2023 02:42,3.4,4,8.9,Yes,18.522148,73.86478,Viman Nagar,Medical Emergency,3,High,FS-06,UNIT-022,2.9,Extinguished,2,Thursday,No,5.5,4.509523743,Low,busy,4,V767
INC-2023-00769,07-05-2023 10:29,07-05-2023 10:34,07-05-2023 10:34,07-05-2023 10:41,5,7.3,12.7,Yes,18.500002,73.804099,Swargate,Rescue,2,Medium,FS-04,UNIT-004,5.29,Contained,10,Sunday,No,7.7,6.461972857,Medium,available,7,V768
INC-2024-00770,13-01-2024 13:43,13-01-2024 13:45,13-01-2024 13:47,13-01-2024 13:51,2.6,3.6,8,No,18.470399,73.933404,Hadapsar,Wildland Fire,3,High,FS-03,UNIT-001,3.27,Controlled,13,Saturday,No,5.4,4.064263182,High,available,8,V769
INC-2024-00771,19-11-2024 19:16,19-11-2024 19:20,19-11-2024 19:22,19-11-2024 19:24,4.6,2.6,8.6,Yes,18.515333,73.847289,Shivajinagar,Road Accident,2,Medium,FS-04,UNIT-020,1.43,Patient Stabilized,19,Tuesday,Yes,4,2.962316669,Low,available,5,V770
INC-2024-00772,21-08-2024 15:24,21-08-2024 15:25,21-08-2024 15:26,21-08-2024 15:31,1.8,5.7,7.9,No,18.570416,73.774606,Pimpri,Road Accident,2,Medium,FS-03,UNIT-018,4.6,Contained,15,Wednesday,No,6.1,4.999770513,Low,available,8,V771
INC-2024-00773,15-10-2024 06:23,15-10-2024 06:25,15-10-2024 06:26,15-10-2024 06:29,2.3,3,6.1,No,18.477226,73.799751,Katraj,Medical Emergency,3,High,FS-02,UNIT-017,2.3,Extinguished,6,Tuesday,No,3.8,3.312052047,Low,out_of_service,7,V772
INC-2023-00774,21-04-2023 12:43,21-04-2023 12:44,21-04-2023 12:45,21-04-2023 12:54,1.5,8.9,11.7,Yes,18.558144,73.88129,Viman Nagar,Medical Emergency,3,High,FS-04,UNIT-013,4.78,Patient Stabilized,12,Friday,No,10.2,7.916825732,Low,out_of_service,5,V773
INC-2023-00775,28-08-2023 12:30,28-08-2023 12:32,28-08-2023 12:34,28-08-2023 12:36,2.4,2.1,6.1,No,18.535639,73.850649,Shivajinagar,Medical Emergency,3,High,FS-04,UNIT-012,1.25,Controlled,12,Monday,No,3.7,2.610832853,Low,available,8,V774
INC-2023-00776,26-01-2023 19:39,26-01-2023 19:39,26-01-2023 19:41,26-01-2023 19:47,0.8,6.1,8.4,Yes,18.499143,73.829747,Shivajinagar,Medical Emergency,3,High,FS-01,UNIT-010,3.81,Controlled,19,Thursday,Yes,7.6,6.204725153,Low,enroute,2,V775
INC-2024-00777,28-07-2024 15:20,28-07-2024 15:22,28-07-2024 15:23,28-07-2024 15:31,2,7.7,11.1,Yes,18.55719,73.908893,Wagholi,Rescue,2,Medium,FS-02,UNIT-026,3.89,Patient Stabilized,15,Sunday,No,9.1,6.649662961,Medium,busy,8,V776
INC-2024-00778,16-09-2024 04:14,16-09-2024 04:14,16-09-2024 04:15,16-09-2024 04:20,0.7,4.4,6,No,18.546608,73.922897,Wagholi,Structure Fire,3,High,FS-02,UNIT-003,3.83,Controlled,4,Monday,No,5.3,4.594889969,High,available,2,V777
INC-2024-00779,25-10-2024 22:04,25-10-2024 22:06,25-10-2024 22:07,25-10-2024 22:12,2.9,4.6,8.1,Yes,18.514261,73.887296,Viman Nagar,Structure Fire,3,High,FS-02,UNIT-002,4.12,Controlled,22,Friday,No,5.2,3.867627996,High,out_of_service,5,V778
INC-2024-00780,12-10-2024 13:52,12-10-2024 13:53,12-10-2024 13:54,12-10-2024 13:58,1.5,4.2,6.4,No,18.542657,73.770282,Pimpri,Wildland Fire,3,High,FS-05,UNIT-022,3.72,Controlled,13,Saturday,No,4.9,3.678459232,High,out_of_service,8,V779
INC-2024-00781,20-04-2024 08:58,20-04-2024 09:00,20-04-2024 09:02,20-04-2024 09:07,2.7,5.1,9.3,Yes,18.574657,73.788429,Pimpri,Medical Emergency,3,High,FS-01,UNIT-005,5.06,Extinguished,8,Saturday,Yes,6.6,5.141775457,Low,out_of_service,1,V780
INC-2024-00782,18-12-2024 05:19,18-12-2024 05:20,18-12-2024 05:22,18-12-2024 05:26,1.7,4.4,7.7,No,18.497303,73.839119,Kothrud,Medical Emergency,3,High,FS-06,UNIT-017,3.51,Controlled,5,Wednesday,No,6,4.65562757,Low,available,8,V781
INC-2024-00783,26-10-2024 16:26,26-10-2024 16:27,26-10-2024 16:28,26-10-2024 16:35,1.4,7.6,9.6,Yes,18.50408,73.799263,Swargate,Structure Fire,3,High,FS-02,UNIT-003,5.46,Extinguished,16,Saturday,No,8.2,6.000473976,High,busy,1,V782
INC-2023-00784,30-04-2023 16:08,30-04-2023 16:10,30-04-2023 16:12,30-04-2023 16:17,2.8,5.6,9.6,Yes,18.539885,73.899126,Wagholi,Wildland Fire,3,High,FS-04,UNIT-014,3.6,Extinguished,16,Sunday,No,6.8,5.077181035,High,busy,4,V783
INC-2023-00785,16-02-2023 21:02,16-02-2023 21:07,16-02-2023 21:08,16-02-2023 21:13,5.7,5.2,11.7,Yes,18.561927,73.790238,Pimpri,False Alarm,1,Low,FS-03,UNIT-009,4.86,False Alarm Confirmed,21,Thursday,No,6,4.65675627,Low,busy,2,V784
INC-2023-00786,08-11-2023 15:31,08-11-2023 15:33,08-11-2023 15:34,08-11-2023 15:40,2,6.4,9.9,Yes,18.504052,73.763178,Katraj,Medical Emergency,3,High,FS-02,UNIT-015,4.56,Extinguished,15,Wednesday,No,7.9,6.455224793,Low,busy,2,V785
INC-2023-00787,29-04-2023 05:06,29-04-2023 05:09,29-04-2023 05:09,29-04-2023 05:18,3.2,8.7,12.2,Yes,18.44961,73.785901,Katraj,Gas Leak,3,High,FS-03,UNIT-001,6.15,Patient Stabilized,5,Saturday,No,9,6.490451218,Low,enroute,7,V786
INC-2023-00788,29-08-2023 12:56,29-08-2023 12:59,29-08-2023 12:59,29-08-2023 13:07,3.2,7.9,11.8,Yes,18.479207,73.812287,Kothrud,Rescue,2,Medium,FS-01,UNIT-007,6.05,Controlled,12,Tuesday,No,8.6,6.29265256,Medium,enroute,8,V787
INC-2024-00789,04-07-2024 22:08,04-07-2024 22:11,04-07-2024 22:13,04-07-2024 22:18,3.3,5,10.1,Yes,18.561353,73.908906,Wagholi,Medical Emergency,3,High,FS-01,UNIT-006,3.04,Extinguished,22,Thursday,No,6.8,5.684925966,Low,enroute,2,V788
INC-2024-00790,02-02-2024 05:29,02-02-2024 05:31,02-02-2024 05:33,02-02-2024 05:35,2.4,2.8,6.8,No,18.51483,73.856458,Shivajinagar,Gas Leak,3,High,FS-06,UNIT-005,2.49,Patient Stabilized,5,Friday,No,4.4,3.457910137,Low,available,3,V789
INC-2024-00791,15-01-2024 07:42,15-01-2024 07:44,15-01-2024 07:45,15-01-2024 07:53,2.7,7.8,11.6,Yes,18.461588,73.912079,Hadapsar,Structure Fire,3,High,FS-03,UNIT-005,6.26,Extinguished,7,Monday,No,8.9,6.412858766,High,out_of_service,6,V790
INC-2024-00792,14-12-2024 14:34,14-12-2024 14:37,14-12-2024 14:38,14-12-2024 14:42,3,4.5,8.9,Yes,18.490633,73.834109,Swargate,Medical Emergency,3,High,FS-01,UNIT-007,3.7,Patient Stabilized,14,Saturday,No,5.9,4.833206438,Low,out_of_service,2,V791
INC-2024-00793,05-03-2024 23:37,05-03-2024 23:39,05-03-2024 23:39,05-03-2024 23:42,2,2.6,5,No,18.497351,73.780164,Katraj,Road Accident,2,Medium,FS-05,UNIT-009,2.13,Extinguished,23,Tuesday,No,3,2.171108572,Low,busy,2,V792
INC-2023-00794,08-06-2023 18:56,08-06-2023 19:00,08-06-2023 19:01,08-06-2023 19:12,4.9,10.9,16.4,Yes,18.51669,73.861698,Shivajinagar,Road Accident,2,Medium,FS-03,UNIT-024,6.41,Extinguished,18,Thursday,Yes,11.5,8.839575023,Low,enroute,4,V793
INC-2024-00795,29-02-2024 12:41,29-02-2024 12:41,29-02-2024 12:43,29-02-2024 12:45,0.8,2.1,4.7,No,18.526609,73.906504,Wagholi,Structure Fire,3,High,FS-02,UNIT-020,1.1,Extinguished,12,Thursday,No,3.9,3.185383675,High,enroute,7,V794
INC-2023-00796,12-04-2023 02:53,12-04-2023 02:56,12-04-2023 02:57,12-04-2023 03:06,3,9,13.5,Yes,18.481322,73.787883,Katraj,Road Accident,2,Medium,FS-05,UNIT-003,8.7,Patient Stabilized,2,Wednesday,No,10.5,8.257683924,Low,busy,7,V795
INC-2024-00797,16-05-2024 10:39,16-05-2024 10:40,16-05-2024 10:41,16-05-2024 10:43,1.3,1.8,4.4,No,18.50291,73.880081,Viman Nagar,Medical Emergency,3,High,FS-02,UNIT-008,1.5,Controlled,10,Thursday,No,3.1,2.529967361,Low,busy,8,V796
INC-2024-00798,22-02-2024 13:17,22-02-2024 13:18,22-02-2024 13:19,22-02-2024 13:27,1.3,7.6,10.3,Yes,18.536281,73.891961,Viman Nagar,Structure Fire,3,High,FS-03,UNIT-029,5.61,Extinguished,13,Thursday,No,9,7.259342452,High,available,3,V797
INC-2023-00799,03-02-2023 12:44,03-02-2023 12:48,03-02-2023 12:49,03-02-2023 12:59,4.6,10,15.2,Yes,18.575085,73.908118,Wagholi,Road Accident,2,Medium,FS-06,UNIT-013,5.59,Controlled,12,Friday,No,10.6,8.417406631,Low,enroute,1,V798
INC-2024-00800,15-01-2024 18:13,15-01-2024 18:15,15-01-2024 18:17,15-01-2024 18:28,2.6,11.3,15.6,Yes,18.457242,73.91527,Hadapsar,Electrical Fire,2,Medium,FS-01,UNIT-023,10.26,Extinguished,18,Monday,Yes,13,10.50661417,High,out_of_service,8,V799
INC-2024-00801,30-03-2024 22:28,30-03-2024 22:32,30-03-2024 22:33,30-03-2024 22:38,4.5,4.7,10.3,Yes,18.546109,73.859704,Shivajinagar,Rescue,2,Medium,FS-05,UNIT-005,2.71,Controlled,22,Saturday,No,5.8,4.079408334,Medium,out_of_service,8,V800
INC-2023-00802,30-08-2023 08:54,30-08-2023 08:57,30-08-2023 08:58,30-08-2023 09:03,3.1,5.3,9.6,Yes,18.531893,73.900203,Wagholi,False Alarm,1,Low,FS-05,UNIT-023,4.24,False Alarm Confirmed,8,Wednesday,Yes,6.5,5.664187934,Low,enroute,3,V801
INC-2024-00803,07-01-2024 12:06,07-01-2024 12:08,07-01-2024 12:09,07-01-2024 12:16,2.2,7.7,10.8,Yes,18.541706,73.844365,Shivajinagar,Medical Emergency,3,High,FS-02,UNIT-020,6.44,Controlled,12,Sunday,No,8.6,7.072921903,Low,busy,2,V802
INC-2024-00804,03-12-2024 19:23,03-12-2024 19:27,03-12-2024 19:28,03-12-2024 19:42,4,13.9,19.5,Yes,18.470501,73.780981,Katraj,Electrical Fire,2,Medium,FS-01,UNIT-013,8.48,Controlled,19,Tuesday,Yes,15.5,11.01683076,High,enroute,1,V803
INC-2024-00805,11-07-2024 21:57,11-07-2024 21:58,11-07-2024 22:00,11-07-2024 22:02,1.7,1.7,5.1,No,18.505161,73.85119,Shivajinagar,Medical Emergency,3,High,FS-01,UNIT-016,0.88,Controlled,21,Thursday,No,3.4,2.900380377,Low,busy,4,V804
INC-2024-00806,22-10-2024 08:22,22-10-2024 08:22,22-10-2024 08:23,22-10-2024 08:29,0.6,6,7.6,No,18.490552,73.788833,Katraj,Structure Fire,3,High,FS-02,UNIT-027,4.84,Controlled,8,Tuesday,Yes,7,5.592832797,High,enroute,3,V805
INC-2023-00807,04-03-2023 10:25,04-03-2023 10:25,04-03-2023 10:26,04-03-2023 10:34,0.8,7.2,9.1,Yes,18.493505,73.8072,Swargate,Structure Fire,3,High,FS-01,UNIT-012,6.3,Controlled,10,Saturday,No,8.3,6.524537437,High,busy,7,V806
INC-2023-00808,10-10-2023 11:12,10-10-2023 11:14,10-10-2023 11:15,10-10-2023 11:20,2.1,5.5,8.8,Yes,18.501442,73.87122,Shivajinagar,Vehicle Fire,2,Medium,FS-02,UNIT-019,4.16,Extinguished,11,Tuesday,No,6.7,4.792406295,High,available,6,V807
INC-2023-00809,06-05-2023 17:54,06-05-2023 17:56,06-05-2023 17:58,06-05-2023 18:12,2.9,14.2,18.7,Yes,18.492785,73.832877,Swargate,Wildland Fire,3,High,FS-06,UNIT-028,13.19,Extinguished,17,Saturday,Yes,15.8,11.90255887,High,out_of_service,3,V808
INC-2024-00810,10-04-2024 04:05,10-04-2024 04:08,10-04-2024 04:10,10-04-2024 04:12,3.4,2.2,7.5,No,18.569459,73.773028,Pimpri,Structure Fire,3,High,FS-03,UNIT-002,1.3,Patient Stabilized,4,Wednesday,No,4.1,3.163385113,High,available,2,V809
INC-2024-00811,09-11-2024 10:13,09-11-2024 10:17,09-11-2024 10:19,09-11-2024 10:25,4.6,6.5,12.9,Yes,18.488763,73.849515,Kothrud,Road Accident,2,Medium,FS-06,UNIT-015,4.31,Patient Stabilized,10,Saturday,No,8.3,6.502479336,Low,enroute,6,V810
INC-2024-00812,19-10-2024 13:40,19-10-2024 13:45,19-10-2024 13:47,19-10-2024 13:50,5.6,3.2,10.5,Yes,18.499093,73.800446,Swargate,False Alarm,1,Low,FS-01,UNIT-005,2.73,False Alarm Confirmed,13,Saturday,No,4.9,4.23071551,Low,enroute,2,V811
INC-2024-00813,03-09-2024 21:01,03-09-2024 21:03,03-09-2024 21:05,03-09-2024 21:10,2.8,4.5,9.2,Yes,18.548036,73.897816,Viman Nagar,Structure Fire,3,High,FS-04,UNIT-016,3.08,Extinguished,21,Tuesday,No,6.4,5.575195644,High,enroute,7,V812
INC-2023-00814,21-02-2023 16:50,21-02-2023 16:51,21-02-2023 16:53,21-02-2023 16:58,1.8,5.4,8.5,Yes,18.561073,73.818043,Pimpri,Structure Fire,3,High,FS-03,UNIT-008,4.33,Patient Stabilized,16,Tuesday,No,6.7,5.583112097,High,available,7,V813
INC-2023-00815,08-12-2023 08:15,08-12-2023 08:17,08-12-2023 08:18,08-12-2023 08:32,2.1,14.2,17.5,Yes,18.464166,73.804502,Katraj,Road Accident,2,Medium,FS-02,UNIT-028,13.75,Extinguished,8,Friday,Yes,15.4,12.86058382,Low,enroute,2,V814
INC-2023-00816,09-05-2023 21:50,09-05-2023 21:50,09-05-2023 21:51,09-05-2023 21:57,0.9,6.2,7.8,No,18.51788,73.803804,Kothrud,Structure Fire,3,High,FS-05,UNIT-003,5.02,Controlled,21,Tuesday,No,6.9,5.663703117,High,busy,8,V815
INC-2024-00817,01-08-2024 07:13,01-08-2024 07:14,01-08-2024 07:15,01-08-2024 07:23,1.5,8.4,10.5,Yes,18.475177,73.818114,Katraj,Medical Emergency,3,High,FS-02,UNIT-028,6.46,Controlled,7,Thursday,No,9,6.650728919,Low,enroute,1,V816
INC-2023-00818,12-03-2023 20:53,12-03-2023 20:57,12-03-2023 20:58,12-03-2023 21:07,4,8.5,14.3,Yes,18.473631,73.817347,Katraj,Vehicle Fire,2,Medium,FS-02,UNIT-022,8.46,Contained,20,Sunday,No,10.3,8.693892884,High,out_of_service,4,V817
INC-2024-00819,21-07-2024 23:13,21-07-2024 23:15,21-07-2024 23:16,21-07-2024 23:23,2.3,6.5,10,Yes,18.527344,73.864153,Viman Nagar,Structure Fire,3,High,FS-06,UNIT-006,3.35,Extinguished,23,Sunday,No,7.7,6.873657264,High,enroute,6,V818
INC-2024-00820,23-08-2024 08:13,23-08-2024 08:15,23-08-2024 08:17,23-08-2024 08:28,2.5,11.7,15.9,Yes,18.485098,73.823029,Swargate,Vehicle Fire,2,Medium,FS-01,UNIT-017,9.3,Controlled,8,Friday,Yes,13.4,11.71396073,High,available,3,V819
INC-2023-00821,27-08-2023 12:21,27-08-2023 12:22,27-08-2023 12:23,27-08-2023 12:27,1.1,4.3,6.5,No,18.56657,73.895613,Viman Nagar,Medical Emergency,3,High,FS-02,UNIT-001,3.6,Extinguished,12,Sunday,No,5.4,4.587917036,Low,available,6,V820
INC-2023-00822,01-06-2023 18:50,01-06-2023 18:54,01-06-2023 18:56,01-06-2023 18:59,4.7,3.3,9.9,Yes,18.459437,73.80039,Katraj,Road Accident,2,Medium,FS-06,UNIT-024,2.78,Extinguished,18,Thursday,Yes,5.2,4.200521724,Low,out_of_service,2,V821
INC-2024-00823,02-09-2024 15:00,02-09-2024 15:03,02-09-2024 15:05,02-09-2024 15:09,3.7,3.9,9.6,Yes,18.519967,73.876652,Shivajinagar,Rescue,2,Medium,FS-04,UNIT-009,3.17,Patient Stabilized,15,Monday,No,5.9,4.945986818,Medium,busy,5,V822
INC-2023-00824,11-10-2023 04:54,11-10-2023 04:56,11-10-2023 04:57,11-10-2023 05:06,2.2,9.3,12.3,Yes,18.5687,73.911387,Wagholi,Road Accident,2,Medium,FS-05,UNIT-029,8.69,Patient Stabilized,4,Wednesday,No,10.1,7.587845535,Low,out_of_service,1,V823
INC-2023-00825,29-05-2023 12:08,29-05-2023 12:13,29-05-2023 12:14,29-05-2023 12:18,5.6,4.2,10.5,Yes,18.471526,73.94247,Hadapsar,False Alarm,1,Low,FS-04,UNIT-021,2.21,False Alarm Confirmed,12,Monday,No,4.9,4.301243776,Low,enroute,8,V824
INC-2024-00826,07-07-2024 13:16,07-07-2024 13:18,07-07-2024 13:20,07-07-2024 13:25,2.9,4.8,9.4,Yes,18.51683,73.855388,Viman Nagar,Structure Fire,3,High,FS-01,UNIT-020,2.48,Extinguished,13,Sunday,No,6.5,4.91664877,High,busy,6,V825
INC-2023-00827,28-06-2023 09:07,28-06-2023 09:08,28-06-2023 09:09,28-06-2023 09:21,1.9,11.8,14.7,Yes,18.49517,73.827962,Swargate,Structure Fire,3,High,FS-06,UNIT-008,8.67,Extinguished,9,Wednesday,Yes,12.8,11.04387438,High,enroute,8,V826
INC-2024-00828,07-11-2024 11:55,07-11-2024 11:57,07-11-2024 11:58,07-11-2024 12:00,2.6,2.1,5.2,No,18.472296,73.815789,Swargate,False Alarm,1,Low,FS-05,UNIT-018,1.49,False Alarm Confirmed,11,Thursday,No,2.6,1.857734101,Low,available,4,V827
INC-2023-00829,27-01-2023 13:08,27-01-2023 13:10,27-01-2023 13:12,27-01-2023 13:18,2.7,6.2,10.9,Yes,18.550448,73.860042,Shivajinagar,Structure Fire,3,High,FS-03,UNIT-003,5.32,Controlled,13,Friday,No,8.2,6.261130118,High,enroute,5,V828
INC-2023-00830,16-01-2023 16:22,16-01-2023 16:24,16-01-2023 16:25,16-01-2023 16:31,2.7,5.9,9.7,Yes,18.477665,73.918795,Hadapsar,Gas Leak,3,High,FS-02,UNIT-030,4.96,Patient Stabilized,16,Monday,No,7,6.268332387,Low,out_of_service,2,V829
INC-2023-00831,01-09-2023 06:37,01-09-2023 06:39,01-09-2023 06:41,01-09-2023 06:49,2.5,8.3,12.3,Yes,18.447454,73.934935,Hadapsar,Medical Emergency,3,High,FS-05,UNIT-002,4.23,Extinguished,6,Friday,No,9.8,8.77685723,Low,out_of_service,3,V830
INC-2023-00832,28-11-2023 11:01,28-11-2023 11:04,28-11-2023 11:05,28-11-2023 11:12,3.1,7.7,11.9,Yes,18.460725,73.908077,Hadapsar,Medical Emergency,3,High,FS-02,UNIT-024,6.83,Patient Stabilized,11,Tuesday,No,8.8,6.280787267,Low,busy,8,V831
INC-2023-00833,28-06-2023 10:16,28-06-2023 10:17,28-06-2023 10:19,28-06-2023 10:22,1.3,3.1,6.3,No,18.509519,73.888527,Viman Nagar,Medical Emergency,3,High,FS-02,UNIT-018,3.08,Controlled,10,Wednesday,No,5,3.789815022,Low,available,2,V832
INC-2023-00834,23-02-2023 08:08,23-02-2023 08:10,23-02-2023 08:11,23-02-2023 08:17,2.9,6.2,9.9,Yes,18.492578,73.840958,Kothrud,False Alarm,1,Low,FS-03,UNIT-006,5.31,False Alarm Confirmed,8,Thursday,Yes,7,5.08484439,Low,out_of_service,8,V833
INC-2024-00835,07-03-2024 15:33,07-03-2024 15:37,07-03-2024 15:38,07-03-2024 15:44,4.1,6,11.6,Yes,18.51807,73.849262,Shivajinagar,Rescue,2,Medium,FS-03,UNIT-020,3.12,Controlled,15,Thursday,No,7.5,5.602397454,Medium,busy,5,V834
INC-2023-00836,27-04-2023 11:47,27-04-2023 11:50,27-04-2023 11:52,27-04-2023 11:54,3.3,2.4,7.4,No,18.455549,73.891019,Hadapsar,Medical Emergency,3,High,FS-04,UNIT-030,1.71,Extinguished,11,Thursday,No,4.1,2.905000507,Low,enroute,6,V835
INC-2023-00837,07-03-2023 11:30,07-03-2023 11:34,07-03-2023 11:35,07-03-2023 11:42,4.3,6.4,12.3,Yes,18.532434,73.861649,Shivajinagar,Road Accident,2,Medium,FS-06,UNIT-007,3.69,Extinguished,11,Tuesday,No,8,6.491352953,Low,busy,6,V836
INC-2024-00838,04-04-2024 09:49,04-04-2024 09:52,04-04-2024 09:54,04-04-2024 10:00,3.9,6.1,11.8,Yes,18.506962,73.832618,Kothrud,Electrical Fire,2,Medium,FS-04,UNIT-018,3.99,Controlled,9,Thursday,Yes,7.9,5.578738099,High,busy,5,V837
INC-2024-00839,06-01-2024 12:32,06-01-2024 12:36,06-01-2024 12:36,06-01-2024 12:44,4.2,8.3,12.9,Yes,18.503364,73.811575,Kothrud,False Alarm,1,Low,FS-05,UNIT-017,5.9,False Alarm Confirmed,12,Saturday,No,8.7,7.399348429,Low,busy,6,V838
INC-2024-00840,30-08-2024 04:06,30-08-2024 04:10,30-08-2024 04:11,30-08-2024 04:17,4.2,6.4,11.4,Yes,18.55231,73.879343,Viman Nagar,Electrical Fire,2,Medium,FS-04,UNIT-026,4.13,Controlled,4,Friday,No,7.2,6.19184501,High,out_of_service,3,V839
INC-2024-00841,07-04-2024 09:32,07-04-2024 09:33,07-04-2024 09:34,07-04-2024 09:44,1.8,10.1,12.8,Yes,18.507201,73.864376,Shivajinagar,Hazmat,3,High,FS-02,UNIT-004,5.77,Patient Stabilized,9,Sunday,Yes,11,9.248593725,Low,busy,8,V840
INC-2023-00842,15-08-2023 13:39,15-08-2023 13:41,15-08-2023 13:42,15-08-2023 13:45,2.2,2.8,6.5,No,18.508661,73.81167,Swargate,Medical Emergency,3,High,FS-03,UNIT-005,2.01,Extinguished,13,Tuesday,No,4.3,3.037398546,Low,enroute,1,V841
INC-2023-00843,14-02-2023 20:46,14-02-2023 20:51,14-02-2023 20:53,14-02-2023 20:55,5.8,2,9.6,Yes,18.500738,73.800238,Swargate,False Alarm,1,Low,FS-01,UNIT-028,1.38,False Alarm Confirmed,20,Tuesday,No,3.8,3.043065198,Low,enroute,3,V842
INC-2024-00844,05-11-2024 21:33,05-11-2024 21:35,05-11-2024 21:36,05-11-2024 21:45,2,9,12.1,Yes,18.520801,73.834925,Swargate,Wildland Fire,3,High,FS-05,UNIT-004,5.3,Patient Stabilized,21,Tuesday,No,10.1,7.614991413,High,busy,8,V843
INC-2023-00845,05-11-2023 20:29,05-11-2023 20:33,05-11-2023 20:34,05-11-2023 20:37,4.6,3,8.2,Yes,18.480235,73.934199,Hadapsar,Vehicle Fire,2,Medium,FS-04,UNIT-012,2.96,Patient Stabilized,20,Sunday,No,3.6,2.731168328,High,busy,8,V844
INC-2024-00846,20-10-2024 22:01,20-10-2024 22:04,20-10-2024 22:04,20-10-2024 22:09,3,4.6,8.5,Yes,18.552186,73.884808,Viman Nagar,Medical Emergency,3,High,FS-01,UNIT-006,3.74,Controlled,22,Sunday,No,5.5,4.549918296,Low,busy,4,V845
INC-2023-00847,04-03-2023 15:30,04-03-2023 15:31,04-03-2023 15:33,04-03-2023 15:41,1.6,8.3,11.5,Yes,18.513303,73.84603,Shivajinagar,Road Accident,2,Medium,FS-04,UNIT-004,5.13,Patient Stabilized,15,Saturday,No,9.9,8.47625248,Low,enroute,3,V846
INC-2024-00848,16-02-2024 16:27,16-02-2024 16:29,16-02-2024 16:29,16-02-2024 16:35,2.1,5.5,8.4,Yes,18.499667,73.899577,Viman Nagar,Structure Fire,3,High,FS-06,UNIT-006,3.31,Controlled,16,Friday,No,6.3,4.734707557,High,busy,1,V847
